timestamp,city,From Date,PM10 (ug/m3),PM2.5 (ug/m3),NO (mg/m3),NO2 (mg/m3),NOx (mg/m3),NH3 (mg/m3),SO2 (ug/m3),CO (mg/m3),AT (degree C)
2019-08-06 13:00:00,Chandigarh,2019-08-06 13:00:00,39.18,2.58,0.010289999999999999,0.00744,0.0192888,0.00093,1.34,0.43,29.57
2019-08-06 14:00:00,Chandigarh,2019-08-06 14:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-06 15:00:00,Chandigarh,2019-08-06 15:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-06 16:00:00,Chandigarh,2019-08-06 16:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-06 17:00:00,Chandigarh,2019-08-06 17:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-06 18:00:00,Chandigarh,2019-08-06 18:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-06 19:00:00,Chandigarh,2019-08-06 19:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-06 20:00:00,Chandigarh,2019-08-06 20:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-06 21:00:00,Chandigarh,2019-08-06 21:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-06 22:00:00,Chandigarh,2019-08-06 22:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-06 23:00:00,Chandigarh,2019-08-06 23:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-07 00:00:00,Chandigarh,2019-08-07 00:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-07 01:00:00,Chandigarh,2019-08-07 01:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-07 02:00:00,Chandigarh,2019-08-07 02:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-07 03:00:00,Chandigarh,2019-08-07 03:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-07 04:00:00,Chandigarh,2019-08-07 04:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-07 05:00:00,Chandigarh,2019-08-07 05:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-07 06:00:00,Chandigarh,2019-08-07 06:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-07 07:00:00,Chandigarh,2019-08-07 07:00:00,48.52,2.58,0.010289999999999999,0.00744,0.0,0.00093,47.47,0.45,29.62
2019-08-07 08:00:00,Chandigarh,2019-08-07 08:00:00,47.42,2.58,0.01393,0.00404,0.033821199999999996,0.00109,2.06,0.45,28.6
2019-08-07 09:00:00,Chandigarh,2019-08-07 09:00:00,46.92,2.58,0.01393,0.00404,0.0,0.00109,2.06,0.46,30.24
2019-08-07 10:00:00,Chandigarh,2019-08-07 10:00:00,56.27,2.58,0.01393,0.00404,0.0,0.00109,2.06,0.75,31.18
2019-08-07 11:00:00,Chandigarh,2019-08-07 11:00:00,65.83,2.58,0.01218,0.00483,0.012144799999999999,0.0009000000000000001,4.56,0.52,31.14
2019-08-07 12:00:00,Chandigarh,2019-08-07 12:00:00,63.85,2.58,0.01153,0.00553,0.0319976,0.0010400000000000001,4.68,0.51,31.47
2019-08-07 13:00:00,Chandigarh,2019-08-07 13:00:00,61.86,2.58,0.01052,0.00588,0.031132799999999995,0.0009699999999999999,5.31,0.47,32.76
2019-08-07 14:00:00,Chandigarh,2019-08-07 14:00:00,61.82,2.58,0.009800000000000001,0.00512,0.0285008,0.00094,5.89,0.43,33.4
2019-08-07 15:00:00,Chandigarh,2019-08-07 15:00:00,61.82,2.58,0.009800000000000001,0.00512,0.0285008,0.00094,5.89,0.43,33.4
2019-08-07 16:00:00,Chandigarh,2019-08-07 16:00:00,61.82,2.58,0.009800000000000001,0.00512,0.0285008,0.00094,5.89,0.43,33.4
2019-08-07 17:00:00,Chandigarh,2019-08-07 17:00:00,44.74,2.58,0.00777,0.00404,0.0222216,0.00067,6.22,0.43,27.68
2019-08-07 18:00:00,Chandigarh,2019-08-07 18:00:00,41.4,2.58,0.00777,0.00404,0.0092684,0.00029,6.22,0.31,28.43
2019-08-07 19:00:00,Chandigarh,2019-08-07 19:00:00,41.59,2.58,0.00777,0.00404,0.0,0.00029,6.22,0.89,28.34
2019-08-07 20:00:00,Chandigarh,2019-08-07 20:00:00,51.21,2.58,0.00777,0.00404,0.0,0.00029,6.22,1.29,28.26
2019-08-07 21:00:00,Chandigarh,2019-08-07 21:00:00,64.44,2.58,0.00777,0.00404,0.0,0.00029,6.22,1.89,28.56
2019-08-07 22:00:00,Chandigarh,2019-08-07 22:00:00,74.15,2.58,0.00777,0.00404,0.0,0.00029,6.22,1.32,28.54
2019-08-07 23:00:00,Chandigarh,2019-08-07 23:00:00,77.25,2.58,0.00777,0.00404,0.0,0.00029,6.22,0.79,28.77
2019-08-08 00:00:00,Chandigarh,2019-08-08 00:00:00,68.47,2.58,0.024390000000000002,0.00464,0.04617279999999999,0.00161,2.11,0.74,28.23
2019-08-08 01:00:00,Chandigarh,2019-08-08 01:00:00,62.9,2.58,0.023280000000000002,0.0036200000000000004,0.051418,0.00191,1.67,0.41,27.54
2019-08-08 02:00:00,Chandigarh,2019-08-08 02:00:00,64.65,2.58,0.021480000000000003,0.00322,0.0468684,0.00174,2.24,0.35,27.62
2019-08-08 03:00:00,Chandigarh,2019-08-08 03:00:00,62.31,2.58,0.020620000000000003,0.0031200000000000004,0.0449884,0.00165,1.55,0.29,27.48
2019-08-08 04:00:00,Chandigarh,2019-08-08 04:00:00,51.69,2.58,0.02018,0.00317,0.043898,0.0017,1.51,0.32,26.81
2019-08-08 05:00:00,Chandigarh,2019-08-08 05:00:00,46.59,2.58,0.02025,0.00311,0.0440296,0.00158,1.59,0.32,26.72
2019-08-08 06:00:00,Chandigarh,2019-08-08 06:00:00,44.04,2.58,0.02052,0.00283,0.0439168,0.00164,1.53,0.36,26.99
2019-08-08 07:00:00,Chandigarh,2019-08-08 07:00:00,46.55,2.58,0.02068,0.0026000000000000003,0.04369119999999999,0.00168,2.0,0.46,28.88
2019-08-08 08:00:00,Chandigarh,2019-08-08 08:00:00,57.52,2.58,0.01933,0.0033900000000000002,0.043183599999999996,0.0015400000000000001,3.1,0.45,31.66
2019-08-08 09:00:00,Chandigarh,2019-08-08 09:00:00,62.37,2.58,0.01572,0.00451,0.03854,0.00135,3.66,0.39,32.42
2019-08-08 10:00:00,Chandigarh,2019-08-08 10:00:00,63.87,2.58,0.01131,0.005889999999999999,0.0332384,0.0011,5.49,0.43,33.05
2019-08-08 11:00:00,Chandigarh,2019-08-08 11:00:00,65.72,2.58,0.008310000000000001,0.00654,0.0283316,0.00074,6.77,0.53,33.09
2019-08-08 12:00:00,Chandigarh,2019-08-08 12:00:00,66.37,2.58,0.00797,0.00631,0.026978,0.0007199999999999999,7.82,0.41,32.83
2019-08-08 13:00:00,Chandigarh,2019-08-08 13:00:00,68.15,2.58,0.00771,0.0047,0.0238008,0.0008,8.06,0.38,32.4
2019-08-08 14:00:00,Chandigarh,2019-08-08 14:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-08 15:00:00,Chandigarh,2019-08-08 15:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-08 16:00:00,Chandigarh,2019-08-08 16:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-08 17:00:00,Chandigarh,2019-08-08 17:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-08 18:00:00,Chandigarh,2019-08-08 18:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-08 19:00:00,Chandigarh,2019-08-08 19:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-08 20:00:00,Chandigarh,2019-08-08 20:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-08 21:00:00,Chandigarh,2019-08-08 21:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-08 22:00:00,Chandigarh,2019-08-08 22:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-08 23:00:00,Chandigarh,2019-08-08 23:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-09 00:00:00,Chandigarh,2019-08-09 00:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-09 01:00:00,Chandigarh,2019-08-09 01:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-09 02:00:00,Chandigarh,2019-08-09 02:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-09 03:00:00,Chandigarh,2019-08-09 03:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-09 04:00:00,Chandigarh,2019-08-09 04:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-09 05:00:00,Chandigarh,2019-08-09 05:00:00,73.16,2.58,0.007690000000000001,0.004,0.0219396,0.00071,8.37,0.34,32.49
2019-08-09 06:00:00,Chandigarh,2019-08-09 06:00:00,64.88,2.58,0.010220000000000002,0.00365,0.02632,0.00092,4.77,0.26,32.49
2019-08-09 07:00:00,Chandigarh,2019-08-09 07:00:00,57.32,2.58,0.01025,0.0035099999999999997,0.0257184,0.0008,4.7,0.34,25.55
2019-08-09 08:00:00,Chandigarh,2019-08-09 08:00:00,45.37,2.58,0.01025,0.0035099999999999997,0.0,0.0008,4.7,1.02,24.19
2019-08-09 09:00:00,Chandigarh,2019-08-09 09:00:00,43.19,2.58,0.02352,0.009000000000000001,0.0356448,0.00184,1.89,1.2,24.5
2019-08-09 10:00:00,Chandigarh,2019-08-09 10:00:00,38.05,2.58,0.03131,0.011380000000000001,0.0795052,0.00284,5.03,1.21,24.45
2019-08-09 11:00:00,Chandigarh,2019-08-09 11:00:00,32.51,2.58,0.032729999999999995,0.00965,0.0794488,0.00281,3.78,0.97,24.57
2019-08-09 12:00:00,Chandigarh,2019-08-09 12:00:00,28.8,2.58,0.01796,0.00623,0.039855999999999996,0.0017900000000000001,2.3,0.6,25.19
2019-08-09 13:00:00,Chandigarh,2019-08-09 13:00:00,27.02,2.58,0.01507,0.00574,0.0382016,0.00143,1.61,0.66,26.72
2019-08-09 14:00:00,Chandigarh,2019-08-09 14:00:00,26.31,2.58,0.01247,0.0072900000000000005,0.0379572,0.00136,4.45,0.56,28.87
2019-08-09 15:00:00,Chandigarh,2019-08-09 15:00:00,26.31,2.58,0.01247,0.0072900000000000005,0.0379572,0.00136,4.45,0.56,28.87
2019-08-09 16:00:00,Chandigarh,2019-08-09 16:00:00,32.47,2.58,0.0087,0.00674,0.028388,0.00095,5.52,0.66,28.87
2019-08-09 17:00:00,Chandigarh,2019-08-09 17:00:00,21.93,2.58,0.00999,0.00734,0.0395176,0.0006,5.52,0.8,30.93
2019-08-09 18:00:00,Chandigarh,2019-08-09 18:00:00,32.78,2.58,0.00902,0.00655,0.0295348,0.00091,2.63,0.68,29.03
2019-08-09 19:00:00,Chandigarh,2019-08-09 19:00:00,44.81,2.58,0.00873,0.00538,0.0267148,0.00094,3.78,0.85,27.66
2019-08-09 20:00:00,Chandigarh,2019-08-09 20:00:00,52.85,2.58,0.00907,0.0050999999999999995,0.026602,0.00092,3.48,0.79,27.47
2019-08-09 21:00:00,Chandigarh,2019-08-09 21:00:00,55.7,2.58,0.00932,0.00555,0.027617199999999998,0.00085,3.09,0.99,27.36
2019-08-09 22:00:00,Chandigarh,2019-08-09 22:00:00,66.5,2.58,0.00983,0.00595,0.0295724,0.00095,1.91,1.13,27.12
2019-08-09 23:00:00,Chandigarh,2019-08-09 23:00:00,76.88,2.58,0.01035,0.0054600000000000004,0.029704,0.00094,1.59,1.22,27.1
2019-08-10 00:00:00,Chandigarh,2019-08-10 00:00:00,79.64,2.58,0.01097,0.00394,0.028256399999999997,0.00121,1.98,0.58,27.01
2019-08-10 01:00:00,Chandigarh,2019-08-10 01:00:00,76.08,2.58,0.01167,0.0034500000000000004,0.0282,0.00083,1.67,0.61,27.13
2019-08-10 02:00:00,Chandigarh,2019-08-10 02:00:00,68.94,2.58,0.01263,0.0033900000000000002,0.0300048,0.00107,1.56,0.49,26.94
2019-08-10 03:00:00,Chandigarh,2019-08-10 03:00:00,64.05,2.58,0.01306,0.0036200000000000004,0.031170399999999997,0.00126,1.21,0.52,27.09
2019-08-10 04:00:00,Chandigarh,2019-08-10 04:00:00,49.08,2.58,0.01307,0.00344,0.0312268,0.00111,1.39,0.3,27.38
2019-08-10 05:00:00,Chandigarh,2019-08-10 05:00:00,39.78,2.58,0.012410000000000001,0.0032400000000000003,0.0296476,0.00098,1.69,0.29,27.17
2019-08-10 06:00:00,Chandigarh,2019-08-10 06:00:00,38.72,2.58,0.012140000000000001,0.00319,0.0191384,0.001,2.47,0.4,27.25
2019-08-10 07:00:00,Chandigarh,2019-08-10 07:00:00,39.3,2.58,0.012140000000000001,0.00319,0.0,0.001,2.47,0.47,28.1
2019-08-10 08:00:00,Chandigarh,2019-08-10 08:00:00,34.77,2.58,0.012140000000000001,0.00319,0.0,0.001,2.47,0.49,29.47
2019-08-10 09:00:00,Chandigarh,2019-08-10 09:00:00,39.93,2.58,0.012140000000000001,0.00319,0.0,0.001,2.47,0.55,30.02
2019-08-10 10:00:00,Chandigarh,2019-08-10 10:00:00,48.16,2.58,0.01051,0.00384,0.01175,0.0006500000000000001,2.06,0.54,30.69
2019-08-10 11:00:00,Chandigarh,2019-08-10 11:00:00,47.11,2.58,0.00856,0.00294,0.0049256000000000005,0.00033,2.06,0.5,31.29
2019-08-10 12:00:00,Chandigarh,2019-08-10 12:00:00,47.91,2.58,0.01086,0.00462,0.0293656,0.0008900000000000001,4.01,0.48,31.45
2019-08-10 13:00:00,Chandigarh,2019-08-10 13:00:00,50.49,2.58,0.00967,0.00488,0.027635999999999997,0.00082,5.09,0.48,31.91
2019-08-10 14:00:00,Chandigarh,2019-08-10 14:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-10 15:00:00,Chandigarh,2019-08-10 15:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-10 16:00:00,Chandigarh,2019-08-10 16:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-10 17:00:00,Chandigarh,2019-08-10 17:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-10 18:00:00,Chandigarh,2019-08-10 18:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-10 19:00:00,Chandigarh,2019-08-10 19:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-10 20:00:00,Chandigarh,2019-08-10 20:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-10 21:00:00,Chandigarh,2019-08-10 21:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-10 22:00:00,Chandigarh,2019-08-10 22:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-10 23:00:00,Chandigarh,2019-08-10 23:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 00:00:00,Chandigarh,2019-08-11 00:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 01:00:00,Chandigarh,2019-08-11 01:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 02:00:00,Chandigarh,2019-08-11 02:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 03:00:00,Chandigarh,2019-08-11 03:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 04:00:00,Chandigarh,2019-08-11 04:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 05:00:00,Chandigarh,2019-08-11 05:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 06:00:00,Chandigarh,2019-08-11 06:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 07:00:00,Chandigarh,2019-08-11 07:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 08:00:00,Chandigarh,2019-08-11 08:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 09:00:00,Chandigarh,2019-08-11 09:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 10:00:00,Chandigarh,2019-08-11 10:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 11:00:00,Chandigarh,2019-08-11 11:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 12:00:00,Chandigarh,2019-08-11 12:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 13:00:00,Chandigarh,2019-08-11 13:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 14:00:00,Chandigarh,2019-08-11 14:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 15:00:00,Chandigarh,2019-08-11 15:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 16:00:00,Chandigarh,2019-08-11 16:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 17:00:00,Chandigarh,2019-08-11 17:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 18:00:00,Chandigarh,2019-08-11 18:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 19:00:00,Chandigarh,2019-08-11 19:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 20:00:00,Chandigarh,2019-08-11 20:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 21:00:00,Chandigarh,2019-08-11 21:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 22:00:00,Chandigarh,2019-08-11 22:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-11 23:00:00,Chandigarh,2019-08-11 23:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-12 00:00:00,Chandigarh,2019-08-12 00:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-12 01:00:00,Chandigarh,2019-08-12 01:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-12 02:00:00,Chandigarh,2019-08-12 02:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-12 03:00:00,Chandigarh,2019-08-12 03:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-12 04:00:00,Chandigarh,2019-08-12 04:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-12 05:00:00,Chandigarh,2019-08-12 05:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-12 06:00:00,Chandigarh,2019-08-12 06:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-12 07:00:00,Chandigarh,2019-08-12 07:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-12 08:00:00,Chandigarh,2019-08-12 08:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-12 09:00:00,Chandigarh,2019-08-12 09:00:00,56.89,2.58,0.00929,0.00545,0.0275796,0.00082,4.7,0.5,31.94
2019-08-12 10:00:00,Chandigarh,2019-08-12 10:00:00,59.14,2.58,0.00892,0.00361,0.0275796,0.0007700000000000001,5.12,0.26,31.94
2019-08-12 11:00:00,Chandigarh,2019-08-12 11:00:00,61.78,2.58,0.008119999999999999,0.0034900000000000005,0.008723199999999999,0.0005,3.58,0.24,31.73
2019-08-12 12:00:00,Chandigarh,2019-08-12 12:00:00,60.11,2.58,0.008119999999999999,0.0034900000000000005,0.006391999999999999,0.00069,3.58,0.26,32.3
2019-08-12 13:00:00,Chandigarh,2019-08-12 13:00:00,58.43,2.58,0.00797,0.00505,0.018405199999999997,0.00082,3.58,0.28,32.47
2019-08-12 14:00:00,Chandigarh,2019-08-12 14:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-12 15:00:00,Chandigarh,2019-08-12 15:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-12 16:00:00,Chandigarh,2019-08-12 16:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-12 17:00:00,Chandigarh,2019-08-12 17:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-12 18:00:00,Chandigarh,2019-08-12 18:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-12 19:00:00,Chandigarh,2019-08-12 19:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-12 20:00:00,Chandigarh,2019-08-12 20:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-12 21:00:00,Chandigarh,2019-08-12 21:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-12 22:00:00,Chandigarh,2019-08-12 22:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-12 23:00:00,Chandigarh,2019-08-12 23:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-13 00:00:00,Chandigarh,2019-08-13 00:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-13 01:00:00,Chandigarh,2019-08-13 01:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-13 02:00:00,Chandigarh,2019-08-13 02:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-13 03:00:00,Chandigarh,2019-08-13 03:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-13 04:00:00,Chandigarh,2019-08-13 04:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-13 05:00:00,Chandigarh,2019-08-13 05:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-13 06:00:00,Chandigarh,2019-08-13 06:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-13 07:00:00,Chandigarh,2019-08-13 07:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-13 08:00:00,Chandigarh,2019-08-13 08:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-13 09:00:00,Chandigarh,2019-08-13 09:00:00,66.18,2.58,0.008220000000000002,0.00371,0.0224848,0.00093,3.58,0.3,32.37
2019-08-13 10:00:00,Chandigarh,2019-08-13 10:00:00,90.73,2.58,0.010960000000000001,0.00471,0.0224848,0.00142,3.05,0.48,29.2
2019-08-13 11:00:00,Chandigarh,2019-08-13 11:00:00,82.27,2.58,0.00876,0.00316,0.0114304,0.00076,75.43,0.38,29.53
2019-08-13 12:00:00,Chandigarh,2019-08-13 12:00:00,71.17,2.58,0.008,0.00337,0.0216012,0.00074,3.58,0.34,30.06
2019-08-13 13:00:00,Chandigarh,2019-08-13 13:00:00,59.57,2.58,0.00777,0.0035800000000000003,0.021206399999999997,0.00079,5.83,0.3,30.8
2019-08-13 14:00:00,Chandigarh,2019-08-13 14:00:00,55.45,2.58,0.00797,0.00376,0.0219396,0.00071,6.18,0.33,30.62
2019-08-13 15:00:00,Chandigarh,2019-08-13 15:00:00,54.78,2.58,0.00796,0.00342,0.0219396,0.00061,5.75,0.31,30.49
2019-08-13 16:00:00,Chandigarh,2019-08-13 16:00:00,48.75,2.58,0.00791,0.00315,0.005358,0.00051,6.27,0.33,30.12
2019-08-13 17:00:00,Chandigarh,2019-08-13 17:00:00,44.96,2.58,0.008480000000000001,0.004200000000000001,0.01598,0.00076,3.0,0.36,29.85
2019-08-13 18:00:00,Chandigarh,2019-08-13 18:00:00,46.33,2.58,0.008369999999999999,0.00304,0.021563600000000002,0.0007700000000000001,3.29,0.38,29.36
2019-08-13 19:00:00,Chandigarh,2019-08-13 19:00:00,46.25,2.58,0.00838,0.0032400000000000003,0.0214132,0.00074,4.29,0.58,28.81
2019-08-13 20:00:00,Chandigarh,2019-08-13 20:00:00,55.1,2.58,0.010289999999999999,0.00483,0.027635999999999997,0.0008900000000000001,3.64,0.81,28.97
2019-08-13 21:00:00,Chandigarh,2019-08-13 21:00:00,60.58,2.58,0.01159,0.00501,0.0310764,0.0010500000000000002,2.85,0.59,28.06
2019-08-13 22:00:00,Chandigarh,2019-08-13 22:00:00,55.69,2.58,0.01167,0.00457,0.030850799999999998,0.00099,2.5,0.53,28.27
2019-08-13 23:00:00,Chandigarh,2019-08-13 23:00:00,51.28,2.58,0.01099,0.0039,0.028237599999999998,0.00096,2.97,0.42,28.41
2019-08-14 00:00:00,Chandigarh,2019-08-14 00:00:00,49.34,2.58,0.01021,0.00314,0.025304800000000002,0.00086,2.89,0.32,28.02
2019-08-14 01:00:00,Chandigarh,2019-08-14 01:00:00,41.5,2.58,0.01021,0.00314,0.025304800000000002,0.00086,3.88,0.32,26.26
